fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2018-12283,"Safety Zone; Ohio River, Mile Marker 27.8 to Mile Marker 28.2, Vanport, PA",2018-06-07,https://www.govinfo.gov/content/pkg/FR-2018-06-07/pdf/2018-12283.pdf,https://www.federalregister.gov/documents/2018/06/07/2018-12283/safety-zone-ohio-river-mile-marker-278-to-mile-marker-282-vanport-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-12511,"Safety Zone; Corpus Christi Bay, Corpus Christi, TX",2018-06-11,https://www.govinfo.gov/content/pkg/FR-2018-06-11/pdf/2018-12511.pdf,https://www.federalregister.gov/documents/2018/06/11/2018-12511/safety-zone-corpus-christi-bay-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-12645,"Safety Zone; Wendell Family Fourth of July Fireworks Display, Rockport, TX",2018-06-13,https://www.govinfo.gov/content/pkg/FR-2018-06-13/pdf/2018-12645.pdf,https://www.federalregister.gov/documents/2018/06/13/2018-12645/safety-zone-wendell-family-fourth-of-july-fireworks-display-rockport-tx,,www.govinfo.gov,Rule,MSIB
2018-12962,"Safety Zone; City of Port Aransas Fourth of July Fireworks, Port Aransas, TX",2018-06-18,https://www.govinfo.gov/content/pkg/FR-2018-06-18/pdf/2018-12962.pdf,https://www.federalregister.gov/documents/2018/06/18/2018-12962/safety-zone-city-of-port-aransas-fourth-of-july-fireworks-port-aransas-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-13025,"Safety Zone; Lower Mississippi River, Mile Markers 94 to 97 Above Head of Passes, New Orleans, LA",2018-06-18,https://www.govinfo.gov/content/pkg/FR-2018-06-18/pdf/2018-13025.pdf,https://www.federalregister.gov/documents/2018/06/18/2018-13025/safety-zone-lower-mississippi-river-mile-markers-94-to-97-above-head-of-passes-new-orleans-la,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2018-13044,"Safety Zone; Lake Pontchartrain, Mandeville, LA",2018-06-18,https://www.govinfo.gov/content/pkg/FR-2018-06-18/pdf/2018-13044.pdf,https://www.federalregister.gov/documents/2018/06/18/2018-13044/safety-zone-lake-pontchartrain-mandeville-la,,www.govinfo.gov,Rule,MSIB
2018-13393,"Recurring Safety Zone; EQT 4th of July Celebration, Pittsburgh, PA",2018-06-22,https://www.govinfo.gov/content/pkg/FR-2018-06-22/pdf/2018-13393.pdf,https://www.federalregister.gov/documents/2018/06/22/2018-13393/recurring-safety-zone-eqt-4th-of-july-celebration-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-13394,"Recurring Safety Zone; Monongahela Area Chamber of Congress/Monongahela 4th of July Celebration, Monongahela, PA",2018-06-22,https://www.govinfo.gov/content/pkg/FR-2018-06-22/pdf/2018-13394.pdf,https://www.federalregister.gov/documents/2018/06/22/2018-13394/recurring-safety-zone-monongahela-area-chamber-of-congressmonongahela-4th-of-july-celebration,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-13395,"Recurring Safety Zone; Wellsburg 4th of July Committee/Wellsburg 4th of July Freedom Celebration, Wellsburg, WV",2018-06-22,https://www.govinfo.gov/content/pkg/FR-2018-06-22/pdf/2018-13395.pdf,https://www.federalregister.gov/documents/2018/06/22/2018-13395/recurring-safety-zone-wellsburg-4th-of-july-committeewellsburg-4th-of-july-freedom-celebration,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-13428,"Safety Zone; Lavaca Bay, Point Comfort, TX",2018-06-22,https://www.govinfo.gov/content/pkg/FR-2018-06-22/pdf/2018-13428.pdf,https://www.federalregister.gov/documents/2018/06/22/2018-13428/safety-zone-lavaca-bay-point-comfort-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-13433,"Safety Zone; Unexploded Ordnance Detonation, Gulf of Mexico,Pensacola, FL",2018-06-22,https://www.govinfo.gov/content/pkg/FR-2018-06-22/pdf/2018-13433.pdf,https://www.federalregister.gov/documents/2018/06/22/2018-13433/safety-zone-unexploded-ordnance-detonation-gulf-of-mexicopensacola-fl,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-13679,"Safety Zone, Swim Around Charleston; Charleston, SC",2018-06-26,https://www.govinfo.gov/content/pkg/FR-2018-06-26/pdf/2018-13679.pdf,https://www.federalregister.gov/documents/2018/06/26/2018-13679/safety-zone-swim-around-charleston-charleston-sc,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2018-13734,"Special Local Regulation; Ohio River, Owensboro, KY",2018-06-27,https://www.govinfo.gov/content/pkg/FR-2018-06-27/pdf/2018-13734.pdf,https://www.federalregister.gov/documents/2018/06/27/2018-13734/special-local-regulation-ohio-river-owensboro-ky,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2018-13898,"Special Local Regulation; Corpus Christi Bay, Corpus Christi, TX",2018-06-28,https://www.govinfo.gov/content/pkg/FR-2018-06-28/pdf/2018-13898.pdf,https://www.federalregister.gov/documents/2018/06/28/2018-13898/special-local-regulation-corpus-christi-bay-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-14021,"Special Local Regulation; Corpus Christi Bay, Corpus Christi, TX",2018-06-29,https://www.govinfo.gov/content/pkg/FR-2018-06-29/pdf/2018-14021.pdf,https://www.federalregister.gov/documents/2018/06/29/2018-14021/special-local-regulation-corpus-christi-bay-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-14132,"Safety Zone; Monongahela River Mile 32.0 to 36.0, Gallatin, PA",2018-07-02,https://www.govinfo.gov/content/pkg/FR-2018-07-02/pdf/2018-14132.pdf,https://www.federalregister.gov/documents/2018/07/02/2018-14132/safety-zone-monongahela-river-mile-320-to-360-gallatin-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-14244,"Safety Zone; Gulf Intracoastal Waterway, Lafitte, LA",2018-07-03,https://www.govinfo.gov/content/pkg/FR-2018-07-03/pdf/2018-14244.pdf,https://www.federalregister.gov/documents/2018/07/03/2018-14244/safety-zone-gulf-intracoastal-waterway-lafitte-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-14245,"Safety Zone; Lower Mississippi River, New Orleans, LA",2018-07-03,https://www.govinfo.gov/content/pkg/FR-2018-07-03/pdf/2018-14245.pdf,https://www.federalregister.gov/documents/2018/07/03/2018-14245/safety-zone-lower-mississippi-river-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-14708,"Recurring Safety Zone; Steelers Fireworks, Pittsburgh, PA",2018-07-10,https://www.govinfo.gov/content/pkg/FR-2018-07-10/pdf/2018-14708.pdf,https://www.federalregister.gov/documents/2018/07/10/2018-14708/recurring-safety-zone-steelers-fireworks-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-15439,"Safety Zone; Lower Mississippi River, Mile Markers 94 to 95 Above Head of Passes, New Orleans, LA",2018-07-19,https://www.govinfo.gov/content/pkg/FR-2018-07-19/pdf/2018-15439.pdf,https://www.federalregister.gov/documents/2018/07/19/2018-15439/safety-zone-lower-mississippi-river-mile-markers-94-to-95-above-head-of-passes-new-orleans-la,,www.govinfo.gov,Proposed Rule,MSIB
2018-15609,"Recurring Special Local Regulation; EQT Pittsburgh Three Rivers Regatta, Pittsburgh, PA",2018-07-23,https://www.govinfo.gov/content/pkg/FR-2018-07-23/pdf/2018-15609.pdf,https://www.federalregister.gov/documents/2018/07/23/2018-15609/recurring-special-local-regulation-eqt-pittsburgh-three-rivers-regatta-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-15775,"Safety Zones; Pipeline Construction, Tennessee River Miles 465 to 466, Chattanooga, TN",2018-07-24,https://www.govinfo.gov/content/pkg/FR-2018-07-24/pdf/2018-15775.pdf,https://www.federalregister.gov/documents/2018/07/24/2018-15775/safety-zones-pipeline-construction-tennessee-river-miles-465-to-466-chattanooga-tn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-16076,"Safety Zone; Lower Mississippi River, Natchez, MS",2018-07-27,https://www.govinfo.gov/content/pkg/FR-2018-07-27/pdf/2018-16076.pdf,https://www.federalregister.gov/documents/2018/07/27/2018-16076/safety-zone-lower-mississippi-river-natchez-ms,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-17263,"Safety Zone; Lower Mississippi River, Mile Markers 94 to 97 Above Head of Passes, New Orleans, LA",2018-08-13,https://www.govinfo.gov/content/pkg/FR-2018-08-13/pdf/2018-17263.pdf,https://www.federalregister.gov/documents/2018/08/13/2018-17263/safety-zone-lower-mississippi-river-mile-markers-94-to-97-above-head-of-passes-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-17262,"Safety Zone; Allegheny River, Miles 43.5 to 45.5, Kittanning, PA",2018-08-13,https://www.govinfo.gov/content/pkg/FR-2018-08-13/pdf/2018-17262.pdf,https://www.federalregister.gov/documents/2018/08/13/2018-17262/safety-zone-allegheny-river-miles-435-to-455-kittanning-pa,,www.govinfo.gov,Rule,MSIB
2018-17595,"Safety Zone; Lower Mississippi River, New Orleans, LA",2018-08-15,https://www.govinfo.gov/content/pkg/FR-2018-08-15/pdf/2018-17595.pdf,https://www.federalregister.gov/documents/2018/08/15/2018-17595/safety-zone-lower-mississippi-river-new-orleans-la,,www.govinfo.gov,Rule,MSIB
2018-17851,"Recurring Safety Zone; Wheeling Annual Dragon Boat Race, Wheeling, WV",2018-08-20,https://www.govinfo.gov/content/pkg/FR-2018-08-20/pdf/2018-17851.pdf,https://www.federalregister.gov/documents/2018/08/20/2018-17851/recurring-safety-zone-wheeling-annual-dragon-boat-race-wheeling-wv,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-17854,"Safety Zone; Ohio River Miles 0.0 to 0.5, Pittsburgh, PA",2018-08-20,https://www.govinfo.gov/content/pkg/FR-2018-08-20/pdf/2018-17854.pdf,https://www.federalregister.gov/documents/2018/08/20/2018-17854/safety-zone-ohio-river-miles-00-to-05-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-17855,"Safety Zone; Allegheny River Miles 0.7 to 1.0, Pittsburgh, PA",2018-08-20,https://www.govinfo.gov/content/pkg/FR-2018-08-20/pdf/2018-17855.pdf,https://www.federalregister.gov/documents/2018/08/20/2018-17855/safety-zone-allegheny-river-miles-07-to-10-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-17856,"Special Local Regulation; Wheeling Vintage Regatta, Wheeling, WV",2018-08-20,https://www.govinfo.gov/content/pkg/FR-2018-08-20/pdf/2018-17856.pdf,https://www.federalregister.gov/documents/2018/08/20/2018-17856/special-local-regulation-wheeling-vintage-regatta-wheeling-wv,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-18390,"Safety Zone; Lower Mississippi River, Mile Markers 230.4 to 215, Baton Rouge, LA",2018-08-24,https://www.govinfo.gov/content/pkg/FR-2018-08-24/pdf/2018-18390.pdf,https://www.federalregister.gov/documents/2018/08/24/2018-18390/safety-zone-lower-mississippi-river-mile-markers-2304-to-215-baton-rouge-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-18453,"Safety Zone; Upper Mississippi River, Mile Markers 751.2 to 751.8, Alma, WI",2018-08-27,https://www.govinfo.gov/content/pkg/FR-2018-08-27/pdf/2018-18453.pdf,https://www.federalregister.gov/documents/2018/08/27/2018-18453/safety-zone-upper-mississippi-river-mile-markers-7512-to-7518-alma-wi,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-18581,"Safety Zones, Hurricane Lane Port Closures for Hawaiian Islands",2018-08-28,https://www.govinfo.gov/content/pkg/FR-2018-08-28/pdf/2018-18581.pdf,https://www.federalregister.gov/documents/2018/08/28/2018-18581/safety-zones-hurricane-lane-port-closures-for-hawaiian-islands,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-18625,"Special Local Regulation; Ohio River, Owensboro, KY",2018-08-28,https://www.govinfo.gov/content/pkg/FR-2018-08-28/pdf/2018-18625.pdf,https://www.federalregister.gov/documents/2018/08/28/2018-18625/special-local-regulation-ohio-river-owensboro-ky,,www.govinfo.gov,Rule,MSIB
2018-19078,"Safety Zone, Swim Around Charleston; Charleston, SC",2018-09-04,https://www.govinfo.gov/content/pkg/FR-2018-09-04/pdf/2018-19078.pdf,https://www.federalregister.gov/documents/2018/09/04/2018-19078/safety-zone-swim-around-charleston-charleston-sc,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-19193,"Safety Zone; Neches River, Beaumont, TX",2018-09-05,https://www.govinfo.gov/content/pkg/FR-2018-09-05/pdf/2018-19193.pdf,https://www.federalregister.gov/documents/2018/09/05/2018-19193/safety-zone-neches-river-beaumont-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-19448,"Special Local Regulation; Upper Mississippi River, St. Paul, MN",2018-09-07,https://www.govinfo.gov/content/pkg/FR-2018-09-07/pdf/2018-19448.pdf,https://www.federalregister.gov/documents/2018/09/07/2018-19448/special-local-regulation-upper-mississippi-river-st-paul-mn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-19511,"Safety Zone; Upper Mississippi River Mile Markers 824 to 832, St. Paul, MN",2018-09-10,https://www.govinfo.gov/content/pkg/FR-2018-09-10/pdf/2018-19511.pdf,https://www.federalregister.gov/documents/2018/09/10/2018-19511/safety-zone-upper-mississippi-river-mile-markers-824-to-832-st-paul-mn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-19518,"Safety Zone; Boston Harbor's Improvement Dredging Project, Boston, MA",2018-09-10,https://www.govinfo.gov/content/pkg/FR-2018-09-10/pdf/2018-19518.pdf,https://www.federalregister.gov/documents/2018/09/10/2018-19518/safety-zone-boston-harbors-improvement-dredging-project-boston-ma,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-20794,"Safety Zone; Lower Mississippi River, Mile Markers 94 to 95 Above Head of Passes, New Orleans, LA",2018-09-25,https://www.govinfo.gov/content/pkg/FR-2018-09-25/pdf/2018-20794.pdf,https://www.federalregister.gov/documents/2018/09/25/2018-20794/safety-zone-lower-mississippi-river-mile-markers-94-to-95-above-head-of-passes-new-orleans-la,,www.govinfo.gov,Rule,MSIB
2018-22033,"Safety Zone; Upper Mississippi River, Mile 182.5, St. Louis, MO",2018-10-11,https://www.govinfo.gov/content/pkg/FR-2018-10-11/pdf/2018-22033.pdf,https://www.federalregister.gov/documents/2018/10/11/2018-22033/safety-zone-upper-mississippi-river-mile-1825-st-louis-mo,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-22155,"Safety Zone; Ohio River, Cincinnati, OH",2018-10-11,https://www.govinfo.gov/content/pkg/FR-2018-10-11/pdf/2018-22155.pdf,https://www.federalregister.gov/documents/2018/10/11/2018-22155/safety-zone-ohio-river-cincinnati-oh,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-22160,"Safety Zone; Transmission Line Survey, Tennessee River Mile Marker 300 to 302, Decatur, AL",2018-10-11,https://www.govinfo.gov/content/pkg/FR-2018-10-11/pdf/2018-22160.pdf,https://www.federalregister.gov/documents/2018/10/11/2018-22160/safety-zone-transmission-line-survey-tennessee-river-mile-marker-300-to-302-decatur-al,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-22866,"Safety Zone; NASA Activities, Gulf of Mexico, Galveston, TX",2018-10-19,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22866.pdf,https://www.federalregister.gov/documents/2018/10/19/2018-22866/safety-zone-nasa-activities-gulf-of-mexico-galveston-tx,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2018-23301,"Safety Zone; Allegheny River, Miles 0.25 to 0.7, Pittsburgh, PA",2018-10-25,https://www.govinfo.gov/content/pkg/FR-2018-10-25/pdf/2018-23301.pdf,https://www.federalregister.gov/documents/2018/10/25/2018-23301/safety-zone-allegheny-river-miles-025-to-07-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-24120,"Safety Zone; Upper Mississippi River, Miles 179 to 180, St. Louis, MO",2018-11-05,https://www.govinfo.gov/content/pkg/FR-2018-11-05/pdf/2018-24120.pdf,https://www.federalregister.gov/documents/2018/11/05/2018-24120/safety-zone-upper-mississippi-river-miles-179-to-180-st-louis-mo,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-24127,Tankers-Automatic Pilot Systems,2018-11-05,https://www.govinfo.gov/content/pkg/FR-2018-11-05/pdf/2018-24127.pdf,https://www.federalregister.gov/documents/2018/11/05/2018-24127/tankers-automatic-pilot-systems,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-24624,"Safety Zone; Allegheny River, Miles 0.0-1.0, Pittsburgh, PA",2018-11-13,https://www.govinfo.gov/content/pkg/FR-2018-11-13/pdf/2018-24624.pdf,https://www.federalregister.gov/documents/2018/11/13/2018-24624/safety-zone-allegheny-river-miles-00-10-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-24900,"Safety Zone; Santa Spectacular, Ohio River, Monongahela River, Allegheny River, Pittsburgh, PA",2018-11-15,https://www.govinfo.gov/content/pkg/FR-2018-11-15/pdf/2018-24900.pdf,https://www.federalregister.gov/documents/2018/11/15/2018-24900/safety-zone-santa-spectacular-ohio-river-monongahela-river-allegheny-river-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-25242,"Safety Zone; NASA Activities, Gulf of Mexico, Galveston, TX",2018-11-20,https://www.govinfo.gov/content/pkg/FR-2018-11-20/pdf/2018-25242.pdf,https://www.federalregister.gov/documents/2018/11/20/2018-25242/safety-zone-nasa-activities-gulf-of-mexico-galveston-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-25251,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2018-11-20,https://www.govinfo.gov/content/pkg/FR-2018-11-20/pdf/2018-25251.pdf,https://www.federalregister.gov/documents/2018/11/20/2018-25251/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-25379,"Safety Zone; Ohio River, Mile 28.0 to 29.2, Vanport, Pennsylvania",2018-11-21,https://www.govinfo.gov/content/pkg/FR-2018-11-21/pdf/2018-25379.pdf,https://www.federalregister.gov/documents/2018/11/21/2018-25379/safety-zone-ohio-river-mile-280-to-292-vanport-pennsylvania,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2018-25536,"Safety Zones; Pipeline Construction, Tennessee River Miles 465 to 466, Chattanooga, TN",2018-11-23,https://www.govinfo.gov/content/pkg/FR-2018-11-23/pdf/2018-25536.pdf,https://www.federalregister.gov/documents/2018/11/23/2018-25536/safety-zones-pipeline-construction-tennessee-river-miles-465-to-466-chattanooga-tn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
