fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2013-18897,"Final Guidance Regarding Voluntary Inspection of Vessels for Compliance With the Maritime Labour Convention, 2006",2013-08-06,https://www.govinfo.gov/content/pkg/FR-2013-08-06/pdf/2013-18897.pdf,https://www.federalregister.gov/documents/2013/08/06/2013-18897/final-guidance-regarding-voluntary-inspection-of-vessels-for-compliance-with-the-maritime-labour,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2013-20399,"Vessel Traffic Service Updates, Including Establishment of Vessel Traffic Service Requirements for Port Arthur, Texas and Expansion of VTS Special Operating Area in Puget Sound",2013-08-21,https://www.govinfo.gov/content/pkg/FR-2013-08-21/pdf/2013-20399.pdf,https://www.federalregister.gov/documents/2013/08/21/2013-20399/vessel-traffic-service-updates-including-establishment-of-vessel-traffic-service-requirements-for,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2013-20674,Merchant Mariner Medical Advisory Committee,2013-08-26,https://www.govinfo.gov/content/pkg/FR-2013-08-26/pdf/2013-20674.pdf,https://www.federalregister.gov/documents/2013/08/26/2013-20674/merchant-mariner-medical-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2013-23114,Change-1 to Navigation and Inspection Circular 04-08,2013-09-23,https://www.govinfo.gov/content/pkg/FR-2013-09-23/pdf/2013-23114.pdf,https://www.federalregister.gov/documents/2013/09/23/2013-23114/change-1-to-navigation-and-inspection-circular-04-08,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2013-22059,Nontank Vessel Response Plans and Other Response Plan Requirements,2013-09-30,https://www.govinfo.gov/content/pkg/FR-2013-09-30/pdf/2013-22059.pdf,https://www.federalregister.gov/documents/2013/09/30/2013-22059/nontank-vessel-response-plans-and-other-response-plan-requirements,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2013-26886,Cargo Securing Manuals,2013-11-15,https://www.govinfo.gov/content/pkg/FR-2013-11-15/pdf/2013-26886.pdf,https://www.federalregister.gov/documents/2013/11/15/2013-26886/cargo-securing-manuals,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2013-29472,"Waterway Suitability Assessment for Construction and Operation of Liquefied Gas Terminals; Orange, TX",2013-12-11,https://www.govinfo.gov/content/pkg/FR-2013-12-11/pdf/2013-29472.pdf,https://www.federalregister.gov/documents/2013/12/11/2013-29472/waterway-suitability-assessment-for-construction-and-operation-of-liquefied-gas-terminals-orange-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2013-28032,"Implementation of the Amendments to the International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, 1978, and Changes to National Endorsements",2013-12-24,https://www.govinfo.gov/content/pkg/FR-2013-12-24/pdf/2013-28032.pdf,https://www.federalregister.gov/documents/2013/12/24/2013-28032/implementation-of-the-amendments-to-the-international-convention-on-standards-of-training,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2013-29863,"Harmonization of Standards for Fire Protection, Detection, and Extinguishing Equipment",2014-01-13,https://www.govinfo.gov/content/pkg/FR-2014-01-13/pdf/2013-29863.pdf,https://www.federalregister.gov/documents/2014/01/13/2013-29863/harmonization-of-standards-for-fire-protection-detection-and-extinguishing-equipment,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2014-00443,Draft Guidance for Interpreting Regulations for Marine Casualty Reporting,2014-01-14,https://www.govinfo.gov/content/pkg/FR-2014-01-14/pdf/2014-00443.pdf,https://www.federalregister.gov/documents/2014/01/14/2014-00443/draft-guidance-for-interpreting-regulations-for-marine-casualty-reporting,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-00447,"Waterway Suitability Assessment for Construction and Operation of Liquefied Gas Terminals; Lake Charles, LA",2014-01-14,https://www.govinfo.gov/content/pkg/FR-2014-01-14/pdf/2014-00447.pdf,https://www.federalregister.gov/documents/2014/01/14/2014-00447/waterway-suitability-assessment-for-construction-and-operation-of-liquefied-gas-terminals-lake,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-02198,"Waterway Suitability Assessment for Expansion of Liquefied Gas Facilities; Houston, TX",2014-02-04,https://www.govinfo.gov/content/pkg/FR-2014-02-04/pdf/2014-02198.pdf,https://www.federalregister.gov/documents/2014/02/04/2014-02198/waterway-suitability-assessment-for-expansion-of-liquefied-gas-facilities-houston-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-04177,"Policy Implementing the Standards of Training, Certification and Watchkeeping Final Rule; Notice of Availability",2014-02-26,https://www.govinfo.gov/content/pkg/FR-2014-02-26/pdf/2014-04177.pdf,https://www.federalregister.gov/documents/2014/02/26/2014-04177/policy-implementing-the-standards-of-training-certification-and-watchkeeping-final-rule-notice-of,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2014-07600,Interim Guidance for Nontank Vessel Response Plans,2014-04-07,https://www.govinfo.gov/content/pkg/FR-2014-04-07/pdf/2014-07600.pdf,https://www.federalregister.gov/documents/2014/04/07/2014-07600/interim-guidance-for-nontank-vessel-response-plans,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-07321,Tonnage Regulations Amendments,2014-04-08,https://www.govinfo.gov/content/pkg/FR-2014-04-08/pdf/2014-07321.pdf,https://www.federalregister.gov/documents/2014/04/08/2014-07321/tonnage-regulations-amendments,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2014-10530,"Policy Implementing the Standards of Training, Certification, and Watchkeeping Final Rule",2014-05-08,https://www.govinfo.gov/content/pkg/FR-2014-05-08/pdf/2014-10530.pdf,https://www.federalregister.gov/documents/2014/05/08/2014-10530/policy-implementing-the-standards-of-training-certification-and-watchkeeping-final-rule,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2014-13145,"Waterway Suitability Assessment for Liquefied Hazardous Gas Facilities; Freeport, TX",2014-06-05,https://www.govinfo.gov/content/pkg/FR-2014-06-05/pdf/2014-13145.pdf,https://www.federalregister.gov/documents/2014/06/05/2014-13145/waterway-suitability-assessment-for-liquefied-hazardous-gas-facilities-freeport-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-14403,"Draft Change to Navigation and Inspection Circular 01-13, Inspection and Certification of Vessels Under the Maritime Security Program",2014-06-19,https://www.govinfo.gov/content/pkg/FR-2014-06-19/pdf/2014-14403.pdf,https://www.federalregister.gov/documents/2014/06/19/2014-14403/draft-change-to-navigation-and-inspection-circular-01-13-inspection-and-certification-of-vessels,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-14634,"Waterway Suitability Assessment for Construction and Operation of Liquefied Gas Terminals; Vidor, TX",2014-06-24,https://www.govinfo.gov/content/pkg/FR-2014-06-24/pdf/2014-14634.pdf,https://www.federalregister.gov/documents/2014/06/24/2014-14634/waterway-suitability-assessment-for-construction-and-operation-of-liquefied-gas-terminals-vidor-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-19052,"Draft Change to Navigation and Inspection Circular 01-13, Inspection and Certification of Vessels Under the Maritime Security Program",2014-08-12,https://www.govinfo.gov/content/pkg/FR-2014-08-12/pdf/2014-19052.pdf,https://www.federalregister.gov/documents/2014/08/12/2014-19052/draft-change-to-navigation-and-inspection-circular-01-13-inspection-and-certification-of-vessels,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-21043,Merchant Mariner Medical Advisory Committee,2014-09-04,https://www.govinfo.gov/content/pkg/FR-2014-09-04/pdf/2014-21043.pdf,https://www.federalregister.gov/documents/2014/09/04/2014-21043/merchant-mariner-medical-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-24869,"Policy Implementing the Standards of Training, Certification, and Watchkeeping",2014-10-24,https://www.govinfo.gov/content/pkg/FR-2014-10-24/pdf/2014-24869.pdf,https://www.federalregister.gov/documents/2014/10/24/2014-24869/policy-implementing-the-standards-of-training-certification-and-watchkeeping,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2014-26749,"Letter of Recommendation for Washington State Ferries Liquefied Natural Gas Conversion; Seattle, WA",2014-11-12,https://www.govinfo.gov/content/pkg/FR-2014-11-12/pdf/2014-26749.pdf,https://www.federalregister.gov/documents/2014/11/12/2014-26749/letter-of-recommendation-for-washington-state-ferries-liquefied-natural-gas-conversion-seattle-wa,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2014-27594,Requirements for MODUs and Other Vessels Conducting Outer Continental Shelf Activities With Dynamic Positioning Systems,2014-11-28,https://www.govinfo.gov/content/pkg/FR-2014-11-28/pdf/2014-27594.pdf,https://www.federalregister.gov/documents/2014/11/28/2014-27594/requirements-for-modus-and-other-vessels-conducting-outer-continental-shelf-activities-with-dynamic,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2014-28845,Consolidated Cruise Ship Security Regulations,2014-12-10,https://www.govinfo.gov/content/pkg/FR-2014-12-10/pdf/2014-28845.pdf,https://www.federalregister.gov/documents/2014/12/10/2014-28845/consolidated-cruise-ship-security-regulations,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2014-30013,Seafarers' Access to Maritime Facilities,2014-12-29,https://www.govinfo.gov/content/pkg/FR-2014-12-29/pdf/2014-30013.pdf,https://www.federalregister.gov/documents/2014/12/29/2014-30013/seafarers-access-to-maritime-facilities,,www.govinfo.gov,Proposed Rule,NVIC
2015-01623,Request for Public Comment on Waiver Revisions for Certain Medications and Suggestions for Risk Evaluation,2015-01-28,https://www.govinfo.gov/content/pkg/FR-2015-01-28/pdf/2015-01623.pdf,https://www.federalregister.gov/documents/2015/01/28/2015-01623/request-for-public-comment-on-waiver-revisions-for-certain-medications-and-suggestions-for-risk,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2015-01331,"Vessel Requirements for Notices of Arrival and Departure, and Automatic Identification System",2015-01-30,https://www.govinfo.gov/content/pkg/FR-2015-01-30/pdf/2015-01331.pdf,https://www.federalregister.gov/documents/2015/01/30/2015-01331/vessel-requirements-for-notices-of-arrival-and-departure-and-automatic-identification-system,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2015-03109,Medical Waivers for Merchant Mariner Credential Applicants With the Following Conditions: Cardiomyopathy; Diabetes Mellitus; Narcolepsy; and Obstructive Sleep Apnea,2015-02-18,https://www.govinfo.gov/content/pkg/FR-2015-02-18/pdf/2015-03109.pdf,https://www.federalregister.gov/documents/2015/02/18/2015-03109/medical-waivers-for-merchant-mariner-credential-applicants-with-the-following-conditions,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2015-05369,Merchant Mariner Medical Advisory Committee,2015-03-06,https://www.govinfo.gov/content/pkg/FR-2015-03-06/pdf/2015-05369.pdf,https://www.federalregister.gov/documents/2015/03/06/2015-05369/merchant-mariner-medical-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2015-13668,"Change-1 to Navigation and Inspection Circular 01-13, Inspection and Certification of Vessels Under the Maritime Security Program",2015-06-04,https://www.govinfo.gov/content/pkg/FR-2015-06-04/pdf/2015-13668.pdf,https://www.federalregister.gov/documents/2015/06/04/2015-13668/change-1-to-navigation-and-inspection-circular-01-13-inspection-and-certification-of-vessels-under,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2015-17461,"Waterway Suitability Assessment for Liquefied Natural Gas Facility; Nikiski, Alaska",2015-07-16,https://www.govinfo.gov/content/pkg/FR-2015-07-16/pdf/2015-17461.pdf,https://www.federalregister.gov/documents/2015/07/16/2015-17461/waterway-suitability-assessment-for-liquefied-natural-gas-facility-nikiski-alaska,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2015-18856,Information Collection Request to Office of Management and Budget,2015-07-31,https://www.govinfo.gov/content/pkg/FR-2015-07-31/pdf/2015-18856.pdf,https://www.federalregister.gov/documents/2015/07/31/2015-18856/information-collection-request-to-office-of-management-and-budget,,www.govinfo.gov,Notice,NVIC
2015-24337,"Letter of Recommendation for Washington State Ferries Liquefied Natural Gas Conversion; Seattle, WA",2015-09-25,https://www.govinfo.gov/content/pkg/FR-2015-09-25/pdf/2015-24337.pdf,https://www.federalregister.gov/documents/2015/09/25/2015-24337/letter-of-recommendation-for-washington-state-ferries-liquefied-natural-gas-conversion-seattle-wa,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2015-27018,Collection of Information Under Review by Office of Management and Budget; OMB Control Number: 1625-0035,2015-10-23,https://www.govinfo.gov/content/pkg/FR-2015-10-23/pdf/2015-27018.pdf,https://www.federalregister.gov/documents/2015/10/23/2015-27018/collection-of-information-under-review-by-office-of-management-and-budget-omb-control-number,,www.govinfo.gov,Notice,NVIC
2015-29837,"Merchant Mariner Medical Advisory Committee's Response to Task Statement 1, Navigation and Vessel Inspection Circular 04-08 Revision",2015-11-24,https://www.govinfo.gov/content/pkg/FR-2015-11-24/pdf/2015-29837.pdf,https://www.federalregister.gov/documents/2015/11/24/2015-29837/merchant-mariner-medical-advisory-committees-response-to-task-statement-1-navigation-and-vessel,NVIC 04-08,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2015-29848,Ballast Water Management Reporting and Recordkeeping,2015-11-24,https://www.govinfo.gov/content/pkg/FR-2015-11-24/pdf/2015-29848.pdf,https://www.federalregister.gov/documents/2015/11/24/2015-29848/ballast-water-management-reporting-and-recordkeeping,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-01896,Collection of Information Under Review by Office of Management and Budget; OMB Control Number: 1625-0001,2016-02-03,https://www.govinfo.gov/content/pkg/FR-2016-02-03/pdf/2016-01896.pdf,https://www.federalregister.gov/documents/2016/02/03/2016-01896/collection-of-information-under-review-by-office-of-management-and-budget-omb-control-number,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-05623,Tonnage Regulations Amendments,2016-03-31,https://www.govinfo.gov/content/pkg/FR-2016-03-31/pdf/2016-05623.pdf,https://www.federalregister.gov/documents/2016/03/31/2016-05623/tonnage-regulations-amendments,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-09021,Navigation Safety Advisory Council,2016-04-19,https://www.govinfo.gov/content/pkg/FR-2016-04-19/pdf/2016-09021.pdf,https://www.federalregister.gov/documents/2016/04/19/2016-09021/navigation-safety-advisory-council,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-09022,Navigation and Vessel Inspection Circular (NVIC) No. 02-16; Inspection Guidance for Sail Rigging and Masts on Inspected Sailing Vessels,2016-04-19,https://www.govinfo.gov/content/pkg/FR-2016-04-19/pdf/2016-09022.pdf,https://www.federalregister.gov/documents/2016/04/19/2016-09022/navigation-and-vessel-inspection-circular-nvic-no-02-16-inspection-guidance-for-sail-rigging-and,NVIC 02-16,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-10725,Cargo Securing Manuals,2016-05-09,https://www.govinfo.gov/content/pkg/FR-2016-05-09/pdf/2016-10725.pdf,https://www.federalregister.gov/documents/2016/05/09/2016-10725/cargo-securing-manuals,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-13158,"Change-2 to Navigation and Vessel Inspection Circular 04-08: Medical Certification Standards, Medications, and Medical Review Process",2016-06-03,https://www.govinfo.gov/content/pkg/FR-2016-06-03/pdf/2016-13158.pdf,https://www.federalregister.gov/documents/2016/06/03/2016-13158/change-2-to-navigation-and-vessel-inspection-circular-04-08-medical-certification-standards,NVIC 04-08,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-12857,Inspection of Towing Vessels,2016-06-20,https://www.govinfo.gov/content/pkg/FR-2016-06-20/pdf/2016-12857.pdf,https://www.federalregister.gov/documents/2016/06/20/2016-12857/inspection-of-towing-vessels,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-14399,Commercial Fishing Vessels-Implementation of 2010 and 2012 Legislation,2016-06-21,https://www.govinfo.gov/content/pkg/FR-2016-06-21/pdf/2016-14399.pdf,https://www.federalregister.gov/documents/2016/06/21/2016-14399/commercial-fishing-vessels-implementation-of-2010-and-2012-legislation,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2016-14910,"Waterway Suitability Assessment for Construction and Operation of Liquefied Gas Terminals; Sabine-Neches Waterway, Vidor, TX",2016-06-23,https://www.govinfo.gov/content/pkg/FR-2016-06-23/pdf/2016-14910.pdf,https://www.federalregister.gov/documents/2016/06/23/2016-14910/waterway-suitability-assessment-for-construction-and-operation-of-liquefied-gas-terminals,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-16113,Policy for Credentialing Officers of Towing Vessels,2016-07-07,https://www.govinfo.gov/content/pkg/FR-2016-07-07/pdf/2016-16113.pdf,https://www.federalregister.gov/documents/2016/07/07/2016-16113/policy-for-credentialing-officers-of-towing-vessels,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-15229,"Harmonization of Standards for Fire Protection, Detection, and Extinguishing Equipment",2016-07-22,https://www.govinfo.gov/content/pkg/FR-2016-07-22/pdf/2016-15229.pdf,https://www.federalregister.gov/documents/2016/07/22/2016-15229/harmonization-of-standards-for-fire-protection-detection-and-extinguishing-equipment,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-19282,"Waterway Suitability Assessment for Expansion of Liquefied Natural Gas Facility; Ingleside, TX",2016-08-15,https://www.govinfo.gov/content/pkg/FR-2016-08-15/pdf/2016-19282.pdf,https://www.federalregister.gov/documents/2016/08/15/2016-19282/waterway-suitability-assessment-for-expansion-of-liquefied-natural-gas-facility-ingleside-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-19383,Transportation Worker Identification Credential (TWIC)-Reader Requirements,2016-08-23,https://www.govinfo.gov/content/pkg/FR-2016-08-23/pdf/2016-19383.pdf,https://www.federalregister.gov/documents/2016/08/23/2016-19383/transportation-worker-identification-credential-twic-reader-requirements,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-20088,"Waterway Suitability Assessment for Expansion of Liquefied Natural Gas Facility; Ingleside, TX",2016-08-23,https://www.govinfo.gov/content/pkg/FR-2016-08-23/pdf/2016-20088.pdf,https://www.federalregister.gov/documents/2016/08/23/2016-20088/waterway-suitability-assessment-for-expansion-of-liquefied-natural-gas-facility-ingleside-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-21996,Special Local Regulations and Safety Zones; Recurring Marine Events and Fireworks Displays Within the Fifth Coast Guard District,2016-09-14,https://www.govinfo.gov/content/pkg/FR-2016-09-14/pdf/2016-21996.pdf,https://www.federalregister.gov/documents/2016/09/14/2016-21996/special-local-regulations-and-safety-zones-recurring-marine-events-and-fireworks-displays-within-the,,www.govinfo.gov,Rule,Navigation and Vessel Inspection Circular
2016-22839,National Offshore Safety Advisory Committee,2016-09-22,https://www.govinfo.gov/content/pkg/FR-2016-09-22/pdf/2016-22839.pdf,https://www.federalregister.gov/documents/2016/09/22/2016-22839/national-offshore-safety-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-24752,"Waterway Suitability Assessment for Construction of Liquefied Natural Gas Facilities; Brownsville, TX",2016-10-13,https://www.govinfo.gov/content/pkg/FR-2016-10-13/pdf/2016-24752.pdf,https://www.federalregister.gov/documents/2016/10/13/2016-24752/waterway-suitability-assessment-for-construction-of-liquefied-natural-gas-facilities-brownsville-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2016-30952,Towing Safety Advisory Committee; January 2017 Teleconference,2016-12-23,https://www.govinfo.gov/content/pkg/FR-2016-12-23/pdf/2016-30952.pdf,https://www.federalregister.gov/documents/2016/12/23/2016-30952/towing-safety-advisory-committee-january-2017-teleconference,,www.govinfo.gov,Notice,NVIC
2017-01323,Marine Casualty Reporting Property Damage Thresholds,2017-01-23,https://www.govinfo.gov/content/pkg/FR-2017-01-23/pdf/2017-01323.pdf,https://www.federalregister.gov/documents/2017/01/23/2017-01323/marine-casualty-reporting-property-damage-thresholds,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2017-02449,Merchant Marine Personnel Advisory Committee,2017-02-07,https://www.govinfo.gov/content/pkg/FR-2017-02-07/pdf/2017-02449.pdf,https://www.federalregister.gov/documents/2017/02/07/2017-02449/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,NVIC
2017-04041,Merchant Mariner Medical Advisory Committee,2017-03-02,https://www.govinfo.gov/content/pkg/FR-2017-03-02/pdf/2017-04041.pdf,https://www.federalregister.gov/documents/2017/03/02/2017-04041/merchant-mariner-medical-advisory-committee,,www.govinfo.gov,Notice,NVIC
2017-04380,"Waterway Suitability Assessment for Construction of a Liquefied Natural Gas Facility; Jacksonville, FL",2017-03-07,https://www.govinfo.gov/content/pkg/FR-2017-03-07/pdf/2017-04380.pdf,https://www.federalregister.gov/documents/2017/03/07/2017-04380/waterway-suitability-assessment-for-construction-of-a-liquefied-natural-gas-facility-jacksonville-fl,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-08755,Merchant Marine Personnel Advisory Committee,2017-05-01,https://www.govinfo.gov/content/pkg/FR-2017-05-01/pdf/2017-08755.pdf,https://www.federalregister.gov/documents/2017/05/01/2017-08755/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,NVIC
2017-11930,"Evaluation of Existing Coast Guard Regulations, Guidance Documents, Interpretative Documents, and Collections of Information",2017-06-08,https://www.govinfo.gov/content/pkg/FR-2017-06-08/pdf/2017-11930.pdf,https://www.federalregister.gov/documents/2017/06/08/2017-11930/evaluation-of-existing-coast-guard-regulations-guidance-documents-interpretative-documents-and,,www.govinfo.gov,Proposed Rule,Navigation and Vessel Inspection Circular
2017-13258,Merchant Marine Personnel Advisory Committee,2017-06-26,https://www.govinfo.gov/content/pkg/FR-2017-06-26/pdf/2017-13258.pdf,https://www.federalregister.gov/documents/2017/06/26/2017-13258/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,NVIC
2017-14616,Navigation and Vessel Inspection Circular (NVIC) 05-17; Guidelines for Addressing Cyber Risks at Maritime Transportation Security Act (MTSA) Regulated Facilities,2017-07-12,https://www.govinfo.gov/content/pkg/FR-2017-07-12/pdf/2017-14616.pdf,https://www.federalregister.gov/documents/2017/07/12/2017-14616/navigation-and-vessel-inspection-circular-nvic-05-17-guidelines-for-addressing-cyber-risks-at,NVIC 05-17,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-15056,"Equivalency Determination for “Marine Charts,” “Charts,” or “Maps,” “Publications,” and Navigation Functions-Notice of Availability of Navigation and Vessel Inspection Circular 01-16 Change 1",2017-07-18,https://www.govinfo.gov/content/pkg/FR-2017-07-18/pdf/2017-15056.pdf,https://www.federalregister.gov/documents/2017/07/18/2017-15056/equivalency-determination-for-marine-charts-charts-or-maps-publications-and-navigation,NVIC 01-16 Ch-1,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-17106,"Waterway Suitability Assessment for Operation of Liquefied Hazardous Gas Terminal; Port Arthur, TX",2017-08-14,https://www.govinfo.gov/content/pkg/FR-2017-08-14/pdf/2017-17106.pdf,https://www.federalregister.gov/documents/2017/08/14/2017-17106/waterway-suitability-assessment-for-operation-of-liquefied-hazardous-gas-terminal-port-arthur-tx,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-17693,Merchant Marine Personnel Advisory Committee,2017-08-22,https://www.govinfo.gov/content/pkg/FR-2017-08-22/pdf/2017-17693.pdf,https://www.federalregister.gov/documents/2017/08/22/2017-17693/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-19037,Navigation and Vessel Inspection Circular (NVIC) 05-17; Guidelines for Addressing Cyber Risks at Maritime Transportation Security Act (MTSA) Regulated Facilities,2017-09-08,https://www.govinfo.gov/content/pkg/FR-2017-09-08/pdf/2017-19037.pdf,https://www.federalregister.gov/documents/2017/09/08/2017-19037/navigation-and-vessel-inspection-circular-nvic-05-17-guidelines-for-addressing-cyber-risks-at,NVIC 05-17,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-19894,"Availability of Navigation and Vessel Inspection Circular, Guidance Implementing the Maritime Labour Convention, 2006",2017-09-19,https://www.govinfo.gov/content/pkg/FR-2017-09-19/pdf/2017-19894.pdf,https://www.federalregister.gov/documents/2017/09/19/2017-19894/availability-of-navigation-and-vessel-inspection-circular-guidance-implementing-the-maritime-labour,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-20209,Merchant Marine Personnel Advisory Committee,2017-09-22,https://www.govinfo.gov/content/pkg/FR-2017-09-22/pdf/2017-20209.pdf,https://www.federalregister.gov/documents/2017/09/22/2017-20209/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-22707,Collection of Information Under Review by Office of Management and Budget; OMB Control Number: 1625-0082,2017-10-20,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22707.pdf,https://www.federalregister.gov/documents/2017/10/20/2017-22707/collection-of-information-under-review-by-office-of-management-and-budget-omb-control-number,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-25225,"International Standards Pertaining to Maintenance, Repair, and Training of Servicing Technicians for Lifeboats, Rescue Boats, Launching Appliances, and Release Gear",2017-11-22,https://www.govinfo.gov/content/pkg/FR-2017-11-22/pdf/2017-25225.pdf,https://www.federalregister.gov/documents/2017/11/22/2017-25225/international-standards-pertaining-to-maintenance-repair-and-training-of-servicing-technicians-for,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2017-25404,National Maritime Security Advisory Committee,2017-11-24,https://www.govinfo.gov/content/pkg/FR-2017-11-24/pdf/2017-25404.pdf,https://www.federalregister.gov/documents/2017/11/24/2017-25404/national-maritime-security-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2018-02924,Merchant Marine Personnel Advisory Committee,2018-02-13,https://www.govinfo.gov/content/pkg/FR-2018-02-13/pdf/2018-02924.pdf,https://www.federalregister.gov/documents/2018/02/13/2018-02924/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2018-03912,National Maritime Security Advisory Committee,2018-02-27,https://www.govinfo.gov/content/pkg/FR-2018-02-27/pdf/2018-03912.pdf,https://www.federalregister.gov/documents/2018/02/27/2018-03912/national-maritime-security-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2018-14596,"Waterway Suitability Assessment for Operation of Liquefied Natural Gas Terminal; Cameron, LA",2018-07-09,https://www.govinfo.gov/content/pkg/FR-2018-07-09/pdf/2018-14596.pdf,https://www.federalregister.gov/documents/2018/07/09/2018-14596/waterway-suitability-assessment-for-operation-of-liquefied-natural-gas-terminal-cameron-la,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2018-16948,Merchant Marine Personnel Advisory Committee,2018-08-08,https://www.govinfo.gov/content/pkg/FR-2018-08-08/pdf/2018-16948.pdf,https://www.federalregister.gov/documents/2018/08/08/2018-16948/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,Navigation and Vessel Inspection Circular
2018-19326,Information Collection Request to Office of Management and Budget,2018-09-06,https://www.govinfo.gov/content/pkg/FR-2018-09-06/pdf/2018-19326.pdf,https://www.federalregister.gov/documents/2018/09/06/2018-19326/information-collection-request-to-office-of-management-and-budget,,www.govinfo.gov,Notice,NVIC
